ID,GAME_ID,TEAM_ID,TEAM_NAME,GOALS,FIRST_HALF_GOALS,POSSESSION_PERCENTAGE,TOTAL_PASS,EVENT_TYPE_ID,EVENT_NAME,EVENT_PERIOD_MINUTE,HOME_TEAM,GAME_DATE
2135060399,919263,91,Bournemouth,2,0,48.6,401,49,Ball recovery,75,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,86,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,46,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,49,Ball recovery,7,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,51,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,7,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,31,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,34,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,4,Free kick,39,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,36,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,46,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,22,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,49,Ball recovery,22,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,61,Ball touch,22,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,47,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,61,Ball touch,67,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,10,Save,46,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,72,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,1,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,44,Aerial,88,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,3,Take On,13,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,12,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,45,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,7,Tackle,1,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,49,Ball recovery,1,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,49,Ball recovery,7,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,31,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,68,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,56,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,7,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,4,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,5,Out,5,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,6,Corner,49,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,33,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,27,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,84,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,52,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,16,Goal,38,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,31,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,4,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,82,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,62,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,20,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,75,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,81,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,48,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,10,Save,56,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,54,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,28,End delay,64,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,15,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,10,Save,46,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,20,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,37,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,67,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,29,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,7,Tackle,45,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,27,Start delay,78,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,4,Free kick,3,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,74,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,86,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,10,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,62,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,48,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,4,Free kick,13,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,74,Blocked Pass,37,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,50,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,48,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,52,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,86,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,14,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,2,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,83,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,52,Keeper pick-up,12,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,37,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,7,Tackle,81,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,49,Ball recovery,62,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,50,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,84,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,5,Out,37,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,55,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,49,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,37,Collection End,0,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,30,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,6,Corner,25,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,91,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,44,Aerial,74,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,61,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,12,Clearance,34,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,8,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,61,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,14,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,52,Keeper pick-up,20,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,38,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,44,Aerial,14,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,74,Blocked Pass,61,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,5,Out,6,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,0,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,1,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,44,Aerial,14,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,56,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,30,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,12,Clearance,20,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,44,Aerial,35,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,61,Ball touch,53,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,8,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,21,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,61,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,49,Ball recovery,21,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,26,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,43,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,81,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,5,Out,18,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,5,Out,2,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,42,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,53,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,36,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,45,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,12,Clearance,84,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,24,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,5,Out,42,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,61,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,54,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,8,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,37,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,30,End,0,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,4,Free kick,1,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,12,Clearance,52,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,89,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,72,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,5,Out,27,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,49,Ball recovery,72,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,51,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,12,Clearance,56,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,7,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,4,Free kick,9,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,10,Save,56,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,21,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,42,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,3,Take On,30,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,6,Corner,47,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,50,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,23,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,45,Challenge,1,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,5,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,24,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,72,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,15,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,8,Interception,23,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,61,Ball touch,20,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,14,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,68,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,27,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,49,Ball recovery,90,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,12,Clearance,91,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,5,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,12,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,6,Corner,71,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,91,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,3,Take On,65,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,12,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,36,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,7,Tackle,82,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,69,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,4,Free kick,45,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,35,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,10,Save,72,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,83,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,33,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,72,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,61,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,5,Out,89,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,88,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,5,Out,84,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,8,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,74,Blocked Pass,48,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,70,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,6,Corner,25,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,61,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,0,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,4,Free kick,72,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,0,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,7,Tackle,50,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,4,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,53,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,62,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,81,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,5,Out,94,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,14,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,31,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,23,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,5,Out,42,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,94,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,12,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,85,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,4,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,5,Out,57,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,80,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,44,Aerial,85,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,44,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,42,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,5,Out,82,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,11,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,90,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,8,Interception,15,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,49,Ball recovery,49,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,50,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,70,Injury Time Announcement,91,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,49,Ball recovery,74,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,26,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,5,Out,61,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,44,Aerial,31,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,4,Free kick,17,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,87,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,68,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,35,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,44,Aerial,7,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,12,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,45,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,67,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,45,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,22,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,12,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,8,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,18,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,3,Take On,1,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,61,Ball touch,61,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,47,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,49,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,5,Out,84,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,28,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,44,Aerial,85,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,23,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,5,Out,27,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,15,Attempt Saved,49,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,5,Out,89,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,8,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,92,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,4,Free kick,16,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,22,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,0,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,4,Free kick,66,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,86,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,52,Keeper pick-up,18,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,1,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,12,Clearance,44,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,28,End delay,79,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,10,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,75,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,72,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,81,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,22,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,61,Ball touch,4,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,53,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,51,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,49,Ball recovery,80,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,19,Player on,79,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,12,Clearance,94,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,18,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,55,Offside provoked,31,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,44,Aerial,70,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,1,Pass,86,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,12,Clearance,50,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,58,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,5,Out,95,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,45,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,91,90,2018-05-13T15:00:00Z
2135060399,919263,91,Bournemouth,2,0,48.6,401,1,Pass,10,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,12,Clearance,51,90,2018-05-13T15:00:00Z
1234290668,919263,90,Burnley,1,1,51.4,416,44,Aerial,86,90,2018-05-13T15:00:00Z
