ID,GAME_ID,TEAM_ID,TEAM_NAME,GOALS,FIRST_HALF_GOALS,POSSESSION_PERCENTAGE,TOTAL_PASS,EVENT_TYPE_ID,EVENT_NAME,EVENT_PERIOD_MINUTE,HOME_TEAM,GAME_DATE
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,71,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,86,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,13,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,4,Free kick,87,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,39,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,44,Aerial,58,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,40,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,2,Offside Pass,43,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,1,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,32,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,56,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,53,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,34,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,12,Clearance,29,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,11,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,8,Interception,62,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,5,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,50,Dispossessed,33,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,10,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,50,Dispossessed,87,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,12,Clearance,25,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,76,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,4,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,62,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,52,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,12,Clearance,89,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,67,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,69,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,13,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,49,Ball recovery,65,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,44,Aerial,35,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,49,Ball recovery,72,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,55,Offside provoked,17,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,68,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,1,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,19,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,49,Ball recovery,58,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,7,Tackle,83,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,49,Ball recovery,16,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,74,Blocked Pass,41,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,86,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,5,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,87,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,30,End,45,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,7,Tackle,55,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,15,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,4,Free kick,86,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,12,Clearance,20,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,3,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,5,Out,62,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,5,Out,33,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,3,Take On,5,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,7,Tackle,43,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,22,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,52,Keeper pick-up,4,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,74,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,66,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,13,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,6,Corner,60,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,4,Free kick,78,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,11,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,6,Corner,60,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,14,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,7,Tackle,87,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,53,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,1,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,9,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,49,Ball recovery,10,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,49,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,73,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,72,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,52,Keeper pick-up,89,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,7,Tackle,34,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,3,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,43,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,0,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,74,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,5,Out,39,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,33,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,13,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,45,Challenge,73,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,4,Free kick,86,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,3,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,35,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,61,Ball touch,13,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,83,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,11,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,12,Clearance,49,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,40,Formation change,81,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,3,Take On,4,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,49,Ball recovery,92,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,44,Aerial,9,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,84,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,9,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,30,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,13,Miss,42,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,44,Aerial,64,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,6,Corner,84,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,41,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,20,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,92,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,18,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,49,Ball recovery,22,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,61,Ball touch,59,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,8,Interception,4,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,3,Take On,73,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,59,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,49,Ball recovery,10,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,3,Take On,38,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,49,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,0,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,90,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,49,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,34,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,73,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,47,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,8,Interception,81,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,47,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,40,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,49,Ball recovery,45,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,7,Tackle,70,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,7,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,74,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,25,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,3,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,44,Aerial,15,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,69,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,5,Out,66,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,74,Blocked Pass,56,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,34,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,61,Ball touch,22,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,10,Save,29,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,5,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,21,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,44,Aerial,15,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,52,Keeper pick-up,68,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,5,Out,48,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,61,Ball touch,22,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,3,Take On,73,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,49,Ball recovery,5,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,78,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,29,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,82,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,6,Corner,83,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,31,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,59,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,2,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,13,Miss,61,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,42,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,4,Free kick,47,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,12,Clearance,59,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,16,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,59,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,90,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,77,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,40,Formation change,80,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,13,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,12,Clearance,67,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,30,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,61,Ball touch,4,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,61,Ball touch,81,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,66,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,44,Aerial,86,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,49,Ball recovery,71,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,52,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,12,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,61,Ball touch,61,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,4,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,67,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,9,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,34,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,18,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,60,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,4,Free kick,65,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,62,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,49,Ball recovery,42,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,12,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,7,Tackle,13,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,48,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,10,Save,60,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,87,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,47,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,8,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,6,Corner,50,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,61,Ball touch,31,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,12,Clearance,12,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,5,Out,82,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,37,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,5,Out,34,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,66,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,3,Take On,77,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,6,Corner,74,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,15,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,52,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,40,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,50,Dispossessed,6,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,49,Ball recovery,26,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,61,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,44,Aerial,60,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,84,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,45,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,9,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,64,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,37,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,49,Ball recovery,33,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,7,Tackle,18,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,57,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,37,Collection End,0,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,86,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,61,Ball touch,40,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,7,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,4,Free kick,70,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,44,Aerial,64,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,14,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,85,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,20,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,12,Clearance,49,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,52,Keeper pick-up,3,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,49,Ball recovery,22,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,18,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,39,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,31,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,2,Offside Pass,17,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,45,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,3,Take On,88,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,49,Ball recovery,34,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,19,Player on,77,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,3,Take On,71,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,84,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,29,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,3,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,45,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,44,Aerial,88,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,40,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,50,Dispossessed,68,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,44,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,49,Ball recovery,76,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,17,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,82,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,13,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,5,Out,34,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,4,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,61,Ball touch,69,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,2,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,12,Clearance,90,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,26,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,10,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,74,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,5,Out,32,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,19,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,51,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,26,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,75,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,15,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,28,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,82,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,51,Error,10,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,50,Dispossessed,10,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,70,Injury Time Announcement,90,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,41,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,31,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,4,Free kick,65,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,17,Card,70,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,48,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,60,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,15,Attempt Saved,6,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,19,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,5,Out,38,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,59,20,2018-05-13T15:00:00Z
1085407685,919269,43,Manchester City,1,0,69.7,583,1,Pass,62,20,2018-05-13T15:00:00Z
1845495572,919269,20,Southampton,0,0,30.3,259,1,Pass,23,20,2018-05-13T15:00:00Z
